Issuer BaFin-Id,Issuer,Issuer Domicile,Issuer Country,Reportable BaFin-Id,Reportable,Reportable Domicile,Reportable Country,Rights §33 & §34,Rights §38,Rights §39,Publishing Date 
,,,,50039519,"T. ROWE PRICE GROUP, INC.",Baltimore,Vereinigte Staaten von Amerika,"3,1","1,62","4,72",06.05.2022
40000140,FORIS AG,Bonn,Deutschland,,,,,,,,
,,,,40022077,Avenit AG,Weimar,Deutschland,"3,2",,,30.10.2013
,,,,61060291,"Cobet, Dr. Hans",,,"3,004","0,0","3,004",12.06.2019
,,,,40022080,inbargen Achtunddreißigste Vermögensverwaltungs AG,Kleinmachnow,Deutschland,"5,33",,,31.10.2013
,,,,61045473,"Rollmann, Alexander",,,"5,062","0,0","5,062",17.05.2019
,,,,61008443,"Rollmann, Dr. Christian",,,"6,07",,,25.06.2015
,,,,61045474,"Rollmann, Philipp",,,"3,17",,,25.06.2015
,,,,61045475,"Rollmann, Victor",,,"3,17",,,25.06.2015
,,,,40005721,Rossmann Beteiligungs GmbH,Burgwedel,Deutschland,"5,06",,,08.07.2015
40000992,FORTEC Elektronik Aktiengesellschaft,Germering,Deutschland,,,,,,,,
,,,,40032906,Schüchl GmbH,Schrobenhausen-Edelshausen,Deutschland,"5,2","0,0","5,2",28.02.2022
,,,,40018701,TRM Beteiligungsgesellschaft mbH,Dortmund,Deutschland,"31,41",,,31.08.2012
40005806,Francotyp-Postalia Holding AG,Berlin,Deutschland,,,,,,,,
,,,,61041788,"Elgeti, Rolf",,,"28,0134","0,0","28,0134",10.03.2020
,,,,61006088,"Hiss, Tom",,,"3,51",,,29.05.2013
,,,,40010506,Ludic GmbH,Bad Oldesloe,Deutschland,"3,51",,,29.05.2013
,,,,40027150,"Magallanes Value Investors, S.A. SGIIC",Madrid,Spanien,"3,26","0,0","3,26",22.05.2018
,,,,61025546,"Röhrig, Klaus",,,"10,31","0,0","10,31",07.10.2019
,,,,61047942,"Schuhbauer, Florian",,,"9,51","0,0","9,51",07.10.2019
,,,,61030611,"Springer, Axel Sven",,,"5,0001","0,0","5,0001",25.02.2020
,,,,10105520,Universal-Investment-Gesellschaft mit beschränkter Haftung,Frankfurt am Main,Deutschland,"3,19","0,0","3,19",02.09.2021
40002401,Fraport AG Frankfurt Airport Services Worldwide,Frankfurt am Main,Deutschland,,,,,,,,
,,,,40001478,Deutsche Lufthansa Aktiengesellschaft,Köln,Deutschland,"9,92",,,28.06.2010
,,,,50038475,Land Hessen,Wiesbaden,Deutschland,"71,03",,,24.04.2002
,,,,40013242,Lufthansa Malta Pension Holding Ltd,St. Julians,Malta,"5,66",,,28.06.2010
,,,,40013244,Lufthansa Pension Beteiligungs GmbH,Frankfurt am Main,Deutschland,"5,66",,,28.06.2010
,,,,40013243,Lufthansa Pension GmbH & Co. KG,Frankfurt am Main,Deutschland,"5,66",,,28.06.2010
,,,,40013245,Lufthansa Security Trust e.V.,Köln,Deutschland,"5,66",,,28.06.2010
,,,,40013241,Malta Pension Investments,St. Julians,Malta,"5,66",,,28.06.2010
,,,,50006097,Stadt Frankfurt am Main,Frankfurt am Main,Deutschland,"71,03",,,24.04.2002
,,,,50038353,Stadtwerke Frankfurt am Main Holding GmbH,Frankfurt am Main,Deutschland,"71,03",,,24.04.2002
40006287,freenet AG,Büdelsdorf,Deutschland,,,,,,,,
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"5,15","0,81","5,96",24.03.2022
,,,,40011719,Dimensional Holdings Inc.,Austin,Vereinigte Staaten von Amerika,"3,01","0,0","3,01",14.06.2021
,,,,40006287,freenet AG,Büdelsdorf,Deutschland,"5,02","0,0","5,02",29.07.2021
40001001,Fresenius Medical Care AG & Co. KGaA,Hof,Deutschland,,,,,,,,
,,,,40020259,Artisan Partners Asset Management Inc.,Wilmington,Vereinigte Staaten von Amerika,"3,07","0,0","3,07",21.12.2020
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"3,14","0,57","3,71",11.05.2022
,,,,40007539,Dodge & Cox,San Francisco,Vereinigte Staaten von Amerika,"3,01","0,0","3,01",25.11.2021
,,,,50039334,Else Kröner-Fresenius-Stiftung,Bad Homburg v. d. Höhe,Deutschland,"35,74",,,04.02.2011
,,,,50075603,Fresenius Management SE,Bad Homburg v.d.H.,Deutschland,"35,74",,,04.02.2011
,,,,40001001,Fresenius Medical Care AG & Co. KGaA,Hof,Deutschland,"3,029","0,0","3,029",30.03.2020
,,,,40001016,Fresenius SE & Co. KGaA,Bad Homburg v. d. Höhe,Deutschland,"35,74",,,10.02.2011
,,,,50039533,Harris Associates L.P.,Wilmington,Vereinigte Staaten von Amerika,"4,87","0,0","4,87",16.03.2022
,,,,61063753,"Pzena, Richard",,,"3,01","0,0","3,01",26.04.2022
40001016,Fresenius SE & Co. KGaA,Bad Homburg v. d. Höhe,Deutschland,,,,,,,,
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"4,74","0,25","4,98",13.09.2019
,,,,50039334,Else Kröner-Fresenius-Stiftung,Bad Homburg v. d. Höhe,Deutschland,"28,85",,,03.02.2011
,,,,50039533,Harris Associates L.P.,Wilmington,Vereinigte Staaten von Amerika,"3,02","0,0","3,02",22.02.2022
,,,,40024175,Henderson Global Group Limited,London,Großbritannien,"3,006",,,03.09.2015
,,,,40011871,Henderson Global Investors (Holdings) Limited,London,Großbritannien,"3,006",,,27.02.2015
,,,,40024173,Henderson Group Holdings Asset Management Limited,London,Großbritannien,"3,006",,,03.09.2015
,,,,40024176,Henderson Holdings Group Limited,London,Großbritannien,"3,006",,,03.09.2015
,,,,40024174,HGI Asset Management Group Limited,London,Großbritannien,"3,006",,,03.09.2015
,,,,40004986,Janus Henderson Investors UK Limited,London,Großbritannien,"3,006",,,27.02.2015
,,,,40024328,Janus Henderson UK (Holdings) Limited,London,Großbritannien,"3,006",,,03.09.2015
40031364,Friedrich Vorwerk Group SE,Tostedt,Deutschland,,,,,,,,
,,,,40030243,AVGP Limited,St Helier,"Jersey, Kanalinseln","5,35","0,0","5,35",03.06.2021
,,,,40011872,JANUS HENDERSON GROUP PLC,St Helier,"Jersey, Kanalinseln","3,93","0,0","3,93",12.07.2021
,,,,40025817,"Kabouter International Opportunities Fund II, LLC",Wilmington,Vereinigte Staaten von Amerika,"4,99734","0,0","4,99734",20.12.2021
,,,,61068460,"Kleinfeldt, Torben",,,"54,0","2,0","56,0",30.03.2021
,,,,50083754,M&G PLC,London,Großbritannien,"3,9","0,0","3,9",05.04.2021
,,,,40004863,MBB SE,Berlin,Deutschland,"54,0","4,0","58,0",30.03.2021
,,,,61014892,"Zaldivar, Peter",,,"4,9982","0,0","4,9982",02.05.2022
20000005,Fritz Nols AG,Frankfurt am Main,Deutschland,,,,,,,,
,,,,60821094,"Frohne, Arnd Christofer",,,"16,58","0,0","16,58",11.02.2021
,,,,61039947,"Klein, Hendrik",,,"28,05",,,01.09.2014
,,,,61046351,"Kruse, Dr. Jörn",,,"9,98","0,0","9,98",21.02.2017
,,,,61032071,"Scheunert, Frank",,,"3,00005",,,02.09.2014
,,,,61049802,"Schnell, Susanne",,,"3,3","0,0","3,3",01.06.2016
,,,,61060663,"Toscano, Salvatore",,,"31,04","0,0","31,04",07.08.2020
40001557,FRIWO AG,Ostbevern,Deutschland,,,,,,,,
,,,,40027655,VTC Industriebeteiligungen Verwaltung GmbH,München,Deutschland,"85,366","0,0","85,366",23.10.2018
40001544,FUCHS PETROLUB SE,Mannheim,Deutschland,,,,,,,,
,,,,60202475,"Dietz, Benedikt",,,"51,73","0,0","51,73",18.03.2009
,,,,60202547,"Dietz, Caspar",,,"51,73","0,0","51,73",18.03.2009
,,,,60203012,"Dietz, Donata",,,"51,73","0,0","51,73",18.03.2009
,,,,60488904,"Dietz, Kathrin",,,"51,73",,,18.03.2009
,,,,10105513,DWS Investment GmbH,Frankfurt,Deutschland,"5,16",,,30.12.2003
,,,,60490386,"Fuchs, Andrea",,,"51,73",,,18.03.2009
,,,,60490388,"Fuchs, Anna-Louisa",,,"51,73",,,18.03.2009
,,,,60488993,"Fuchs, Dr. Manfred",,,"51,73",,,18.03.2009
,,,,60488994,"Fuchs, Lieselotte",,,"51,73",,,18.03.2009
,,,,60490389,"Fuchs, Mary-Ann",,,"51,73",,,18.03.2009
,,,,60490537,"Fuchs, Stefan",,,"51,73",,,18.03.2009
,,,,60489072,"Hartig, Günther",,,"51,73",,,18.03.2009
,,,,61056604,"Hartig, Julia-Patricia",,,"54,53","0,0","54,53",01.06.2018
,,,,60489073,"Hartig, Klaus",,,"51,73",,,18.03.2009
,,,,61000530,"Hartig, Matilda Uma",,,"51,73",,,18.03.2009
,,,,60489074,"Hartig, Renate",,,"51,73",,,18.03.2009
,,,,61000175,"Horswill, Felix",,,"51,73",,,18.03.2009
,,,,61000174,"Horswill, Oliver",,,"51,73",,,18.03.2009
,,,,40012105,MAWER Investment Management Ltd.,Calgary,Kanada,"10,00191","0,0","10,00191",16.03.2021
,,,,50038544,Rudolf Fuchs GmbH & Co KG,Mannheim,Deutschland,"59,83",,,18.03.2009
,,,,60489769,"Seyfert, Christel",,,"51,73",,,18.03.2009
,,,,60489768,"Seyfert, Dr. Caroline",,,"51,73",,,18.03.2009
,,,,60489770,"Seyfert, Dr. Christian",,,"51,73",,,18.03.2009
,,,,61016807,"Seyfert, Erik Leonardo",,,"51,74",,,23.03.2011
,,,,60497126,"Seyfert, Gerd",,,"51,73",,,18.03.2009
,,,,60489771,"Seyfert, Martina",,,"51,73",,,18.03.2009
,,,,61000177,"Seyfert, Moritz",,,"51,73",,,18.03.2009
,,,,61000176,"Seyfert, Nick",,,"51,73",,,18.03.2009
,,,,61000178,"Seyfert, Till",,,"51,73",,,18.03.2009
,,,,60490392,"Walla, Carla-Charlotte",,,"51,73",,,18.03.2009
,,,,60490387,"Walla, Dr. Leopold",,,"51,73",,,18.03.2009
,,,,60489946,"Walla, Dr. Susanne",,,"51,73",,,18.03.2009
,,,,60490391,"Walla, Katharina",,,"51,73",,,18.03.2009
,,,,60490390,"Walla, Victoria",,,"51,73",,,18.03.2009
40007458,Gateway Real Estate AG,Frankfurt am Main,Deutschland,,,,,,,,
,,,,61066172,"Heller, Yannick Patrick",,,"0,0","10,48","10,48",22.04.2022
,,,,61001487,"Ketterer, Norbert",,,"84,27","0,0","84,27",22.04.2022
,,,,61059875,"Ketterer, Sandra",,,"0,0","14,9995","14,9995",22.04.2022
,,,,40010571,Santo Holding AG,Zürich,Schweiz,"3,41","0,0","3,41",15.04.2019
40001206,GEA Group Aktiengesellschaft,Düsseldorf,Deutschland,,,,,,,,
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"5,18","0,12","5,3",22.11.2021
,,,,61058768,"Frère, Gérald",,,"8,4","0,0","8,4",26.04.2021
,,,,61058769,"Gallienne, Ségolène",,,"8,4","0,0","8,4",26.04.2021
,,,,40010818,Impax Asset Management Group plc,London,Großbritannien,"3,12","0,0","3,12",22.06.2021
,,,,40008683,Massachusetts Financial Services Company (MFS),Boston,Vereinigte Staaten von Amerika,"10,49","0,0","10,49",12.07.2018
,,,,40023213,State of Kuwait,Kuwait,Kuwait,"8,36016","0,53842","8,89858",19.04.2016
,,,,40021533,The Desmarais Family Residuary Trust,Montréal,Kanada,"8,51","0,0","8,51",03.12.2020
40001357,GELSENWASSER AG,Gelsenkirchen,Deutschland,,,,,,,,
,,,,50038089,Stadt Bochum,Bochum,Deutschland,,,,
40001913,Geratherm Medical AG,Geratal,Deutschland,,,,,,,,
,,,,60498015,"Frank, Dr. Gert",,,"42,13","11,0","53,13",21.04.2022
,,,,61072254,"Wiegand, Joachim",,,"25,18","0,0","25,18",28.04.2022
40002091,German Values Property Group AG,Leipzig,Deutschland,,,,,,,,
,,,,61063412,"Klemmer, Michael",,,"29,93","0,0","29,93",11.03.2021
,,,,61065039,"Kristiansen, Lucille",,,"29,91","0,0","29,91",31.07.2020
,,,,40031538,Opus 36. Vermögensverwaltung GmbH,Leipzig,Deutschland,"21,88","0,0","21,88",05.04.2022
,,,,61054645,"Schütze, Gabriel",,,"12,02","0,0","12,02",31.07.2020
40006640,Gerresheimer AG,Düsseldorf,Deutschland,,,,,,,,
,,,,40005367,AllianceBernstein Corporation,Wilmington,Vereinigte Staaten von Amerika,"5,8","0,0","5,8",08.04.2022
,,,,99500868,"Ameriprise Financial, Inc.",Wilmington,Vereinigte Staaten von Amerika,"3,5","0,0","3,5",06.05.2022
,,,,40022277,APG Asset Management N.V.,Amsterdam,Niederlande,"5,1",,,30.07.2015
,,,,40016012,APG Groep N.V.,Heerlen,Niederlande,"5,1",,,30.07.2015
,,,,40020259,Artisan Partners Asset Management Inc.,Wilmington,Vereinigte Staaten von Amerika,"3,13","0,0","3,13",30.03.2022
,,,,61008418,"Berg, Gilchrist B.",,,"3,1",,,16.02.2010
,,,,10108595,Deka Investment GmbH,Frankfurt am Main,Deutschland,"3,15723","0,0","3,15723",24.03.2022
,,,,40022916,ING Continental Europe Holdings B.V.,Amsterdam,Niederlande,"5,2",,,18.09.2014
,,,,40022917,ING Life Belgium NV,Bruxelles,Belgien,"5,2",,,18.09.2014
,,,,40008683,Massachusetts Financial Services Company (MFS),Boston,Vereinigte Staaten von Amerika,"3,18","0,0","3,18",05.06.2020
,,,,40016588,NN Group N.V.,Amsterdam,Niederlande,"10,05","0,0","10,05",18.02.2019
,,,,50039804,Schroders plc,London,Großbritannien,"4,86","0,1","4,96",15.07.2021
,,,,50040271,Stichting Pensioenfonds ABP,Heerlen,Niederlande,"5,1",,,30.07.2015
,,,,40003642,"The Goldman Sachs Group, Inc.",Wilmington,Vereinigte Staaten von Amerika,"13,81","4,77","18,59",12.05.2022
,,,,40012909,"WS Management, LLLP",Jacksonville,Vereinigte Staaten von Amerika,"3,1",,,01.02.2010
40001342,GERRY WEBER International AG,Halle/Westf.,Deutschland,,,,,,,,
,,,,50039510,JPMORGAN CHASE & CO,Wilmington,Vereinigte Staaten von Amerika,"15,21","0,0","15,21",10.01.2022
,,,,10127542,Robus Capital Management Limited,London,Großbritannien,"84,0","0,0","84,0",30.06.2020
,,,,40020967,Whitebox Advisors LLC,Wilmington,Vereinigte Staaten von Amerika,"84,0","0,0","84,0",30.06.2020
,,,,40029510,Whitebox General Partner LLC,Wilmington,Vereinigte Staaten von Amerika,"84,0","0,0","84,0",29.06.2020
40001547,GESCO Aktiengesellschaft,Wuppertal,Deutschland,,,,,,,,
,,,,50016542,"Baden-Württembergische Versorgungsanstalt für Ärzte, Zahnärzte und Tierärzte",Tübingen,Deutschland,"3,34","0,0","3,34",08.10.2020
,,,,40023285,Crown Sigma UCITS Public limited company,Dublin 2,Irland,"3,04","0,0","3,04",22.01.2019
,,,,61007287,"Heimöller, Stefan",,,"10,01",,,11.01.2011
,,,,10105496,LBBW Asset Management Investmentgesellschaft mbH,Stuttgart,Deutschland,"3,11","0,0","3,11",25.04.2019
,,,,10128642,LGT Capital Partners (Ireland) Limited,Dublin 2,Irland,"3,04","0,0","3,04",22.01.2019
,,,,60489587,"Rentrop, Norman",,,"15,05","0,0","15,05",23.12.2020
40001736,GFT Technologies SE,Stuttgart,Deutschland,,,,,,,,
,,,,60490113,"Dietz, Maria",,,"9,67",,,02.05.2002
,,,,60490034,"Dietz, Ulrich",,,"29,94",,,02.05.2002
,,,,61006517,"Kerber, Dr. Markus",,,"4,99998",,,25.06.2015
40000911,Gigaset AG,Bocholt,Deutschland,,,,,,,,
,,,,61033303,"Sutong, Pan",,,"73,5","0,0","73,5",28.01.2016
40008503,GK Software SE,Schöneck/Vogtl.,Deutschland,,,,,,,,
,,,,40010091,GK Software Holding GmbH,Schöneck,Deutschland,"48,01","0,0","48,01",26.09.2019
,,,,61005763,"Gläß, Rainer",,,"24,17","0,0","24,17",01.04.2021
,,,,61005764,"Kronmüller, Stephan",,,"18,41","0,0","18,41",01.04.2021
,,,,10105520,Universal-Investment-Gesellschaft mit beschränkter Haftung,Frankfurt am Main,Deutschland,"4,5","0,53","5,03",06.10.2021
40001351,Gold-Zack Aktiengesellschaft,Mettmann,Deutschland,,,,,,,,
,,,,50038318,Campus - Gesellschaft für Mittelstandsfinanzierung mbH & Co. KG,Iserlohn,Deutschland,"11,9",,,26.10.2002
,,,,40018421,WBG Beteiligungs GmbH,Iserlohn,Deutschland,"16,4",,,26.10.2002
40001040,GRAMMER Aktiengesellschaft,Ursensollen,Deutschland,,,,,,,,
,,,,61007554,"Landes, Joshua",,,"5,17",,,05.06.2012
,,,,61007555,"Obus, Nelson",,,"5,17",,,05.06.2012
,,,,61056666,"Wang, Jimin",,,"84,23","0,0","84,23",16.12.2019
,,,,61056665,"Wang, Yiping",,,"84,23","0,0","84,23",16.12.2019
,,,,61051893,"Wu, Bifeng",,,"84,23","0,0","84,23",16.12.2019
,,,,40012015,Wynnefield Capital Management LLC,New York,Vereinigte Staaten von Amerika,"5,17",,,05.06.2012
,,,,40012016,"Wynnefield Capital, Inc.",Wilmington,Vereinigte Staaten von Amerika,"5,17",,,05.06.2012
,,,,40012012,Wynnefield Partners Small Cap Value L.P.,Wilmington,Vereinigte Staaten von Amerika,"5,17",,,05.06.2012
,,,,40012013,Wynnefield Partners Small Cap Value L.P. I,Dover,Vereinigte Staaten von Amerika,"5,17",,,05.06.2012
,,,,40012014,"Wynnefield Small Cap Value Offshore Fund, Ltd.",New York,Vereinigte Staaten von Amerika,"5,17",,,05.06.2012
40001031,Greiffenberger Aktiengesellschaft,Augsburg,Deutschland,,,,,,,,
,,,,50029468,Axxion S.A.,Grevenmacher,Luxemburg,"5,04","0,0","5,04",02.12.2020
,,,,50016542,"Baden-Württembergische Versorgungsanstalt für Ärzte, Zahnärzte und Tierärzte",Tübingen,Deutschland,"7,28","0,0","7,28",22.07.2016
,,,,61049908,"Greiffenberger, Claus",,,"46,09","0,0","46,09",11.10.2017
,,,,10105496,LBBW Asset Management Investmentgesellschaft mbH,Stuttgart,Deutschland,"5,166",,,12.10.2010
,,,,40002879,Scherzer & Co. Aktiengesellschaft,Köln,Deutschland,"3,04","0,0","3,04",22.02.2021
40002178,GRENKE AG,Baden-Baden,Deutschland,,,,,,,,
,,,,50029468,Axxion S.A.,Grevenmacher,Luxemburg,"3,03","0,0","3,03",24.12.2020
,,,,60225845,"Giani-Leber, Dr. Claudia",,,"5,02","0,0","5,02",10.01.2019
,,,,50078937,Grenke Beteiligung GmbH & Co. KG,Baden-Baden,Deutschland,"42,64",,,25.09.2014
,,,,40023078,Grenke Vermögensverwaltung GmbH,Baden-Baden,Deutschland,"42,64",,,25.09.2014
,,,,60489045,"Grenke, Wolfgang Dieter",,,"49,96",,,26.11.2003
,,,,60225844,"Leber, Dr. Hendrik",,,"5,02","0,0","5,02",10.01.2019
,,,,60489587,"Rentrop, Norman",,,"3,24","0,0","3,24",21.09.2020
,,,,10105517,Union Investment Privatfonds GmbH,Frankfurt,Deutschland,"3,08","0,05","3,13",07.02.2022
50072748,GSW Immobilien AG,Berlin,Deutschland,,,,,,,,
,,,,10105552,Internationale Kapitalanlagegesellschaft mit beschränkter Haftung,Düsseldorf,Deutschland,"5,02","0,0","5,02",07.02.2017
,,,,40020637,Vonovia SE,Bochum,Deutschland,"94,01","0,0","94,01",15.10.2021
,,,,50038191,"Ärzteversorgung Westfalen-Lippe, Einrichtung der Ärztekammer Westfalen-Lippe, Körperschaft des öffentlichen Rechts","Münster, Westf",Deutschland,"4,84","0,0","4,84",07.02.2017
40003025,GWB Immobilien Aktiengesellschaft,Siek,Deutschland,,,,,,,,
,,,,61007351,"Heinen, Volker",,,"21,39",,,12.05.2010
,,,,61000872,"Herrmann, Dr. Norbert",,,"30,81",,,21.02.2011
,,,,40005892,HR-MN Vermögensverwaltungsgesellschaft mbH,Siek,Deutschland,"4,65",,,09.02.2011
,,,,61000873,"Mertens-Nordmann, Wolfgang",,,"30,81",,,21.02.2011
40001372,H&R GmbH & Co. KGaA,Salzbergen,Deutschland,,,,,,,,
,,,,60489066,"Hansen, Nils",,,"60,63","0,0","60,63",07.07.2016
,,,,60489709,"Scholten, Wilhelm",,,"6,65",,,03.04.2003
,,,,50038409,Wilhelm Scholten Beteiligungen GmbH,Münster,Deutschland,"6,65",,,03.04.2003
40027093,"Haier Smart Home Co., Ltd.",Qingdao,Volksrepublik China,,,,,,,,
,,,,40027832,Haichuangzhi Management Consulting Enterprise LP,Qingdao,Volksrepublik China,"35,14","0,0","35,14",24.12.2020
,,,,40027835,Haier Group Corporation,Qingdao,Volksrepublik China,"35,14","0,0","35,14",24.12.2020
40001026,HAMBORNER REIT AG,Duisburg,Deutschland,,,,,,,,
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"5,26","0,27","5,52",19.04.2022
,,,,40020590,Königreich Belgien,Bruxelles,Belgien,"4,95","0,0","4,95",23.02.2017
,,,,40018403,RAG-Stiftung,Essen,Deutschland,"12,45","0,0","12,45",14.10.2016
40007272,Hamburger Hafen und Logistik Aktiengesellschaft,Hamburg,Deutschland,,,,,,,,
,,,,50004190,Freie und Hansestadt Hamburg,Hamburg,Deutschland,"69,71",,,08.11.2007
,,,,50037652,HGV Hamburger Gesellschaft für Vermögens- und Beteiligungsmanagement mbH,Hamburg,Deutschland,"69,71",,,08.11.2007
,,,,40007946,HHLA - Beteiligungsgesellschaft mbH,Hamburg,Deutschland,"18,89",,,07.01.2008
40001452,Hannover Rück SE,Hannover,Deutschland,,,,,,,,
,,,,10105513,DWS Investment GmbH,Frankfurt,Deutschland,"3,02","0,0","3,02",24.04.2018
,,,,50040103,FMR LLC,Wilmington,Vereinigte Staaten von Amerika,"3,00059","0,0","3,00059",05.11.2021
,,,,50037898,HDI Haftpflichtverband der Deutschen Industrie Versicherungsverein auf Gegenseitigkeit,Hannover,Deutschland,"50,22",,,21.01.2008
,,,,50011112,Talanx Aktiengesellschaft,Hannover,Deutschland,"50,22",,,21.01.2008
40006276,HanseYachts AG,Greifswald,Deutschland,,,,,,,,
,,,,40005123,AURELIUS Equity Opportunities SE & Co. KGaA,Grünwald,Deutschland,"79,53","0,0","79,53",19.01.2021
,,,,61051825,"Vesting, Rainer",,,"5,9","0,0","5,9",30.12.2019
40024434,Hapag-Lloyd Aktiengesellschaft,Hamburg,Deutschland,,,,,,,,
,,,,40024729,Andsberg Inversiones Limitada,Santiago,Chile,"71,56",,,10.11.2015
,,,,40024727,Compania Sud Americana de Vapores S.A.,Santiago,Chile,"71,56",,,10.11.2015
,,,,40024726,CSAV Germany Container Holding GmbH,Hamburg,Deutschland,"71,56",,,10.11.2015
,,,,50004190,Freie und Hansestadt Hamburg,Hamburg,Deutschland,"71,56",,,10.11.2015
,,,,50037652,HGV Hamburger Gesellschaft für Vermögens- und Beteiligungsmanagement mbH,Hamburg,Deutschland,"71,56",,,11.11.2015
,,,,40024731,Inversiones Orengo S.A.,Santiago,Chile,"71,56",,,10.11.2015
,,,,50039406,Kühne Holding AG,Feusisberg,Schweiz,"72,2",,,10.11.2015
,,,,40024641,Kühne Maritime GmbH,Hamburg,Deutschland,"71,56",,,09.11.2015
,,,,61046345,"Kühne, Klaus-Michael",,,"72,2",,,10.11.2015
,,,,40024732,Luksburg Stiftung,Vaduz,Liechtenstein,"71,56",,,10.11.2015
,,,,40026181,Public Investment Fund,Riyadh,Saudi Arabia,"10,14","0,0","10,14",26.05.2017
,,,,40024728,Quinenco S.A.,Santiago,Chile,"71,56",,,10.11.2015
,,,,40024730,Ruana Copper AG Agencia Chile,Santiago,Chile,"71,56",,,10.11.2015
,,,,40011754,State of Qatar,Doha,Katar,"14,43","0,0","14,43",30.05.2017
40001551,HAWESKO Holding Aktiengesellschaft,Hamburg,Deutschland,,,,,,,,
,,,,50037885,Augendum Vermögensverwaltungs GmbH,Hannover,Deutschland,"5,57",,,14.04.2015
,,,,60490415,"Meyer, Detlev",,,"74,39",,,10.04.2015
,,,,60490052,"Schiemann, Dipl.-Oec. Michael",,,"5,57",,,14.04.2015
,,,,50037909,TOCOS Beteiligung GmbH,Hamburg,Deutschland,"74,39",,,10.04.2015
40005738,Heidelberg Pharma AG,Ladenburg,Deutschland,,,,,,,,
,,,,40032538,Dietmar Hopp zweite Familienstiftung,Vaduz,Liechtenstein,"28,69","0,0","28,69",11.10.2021
,,,,60491401,"Hettich, Prof.Dr. Christof",,,"28,69","2,49","28,69",17.03.2022
,,,,60489146,"Hopp, Daniel",,,"65,33","0,0","65,33",28.11.2017
,,,,61054779,"Hopp, David",,,"65,33","0,0","65,33",28.11.2017
,,,,60489147,"Hopp, Dipl.-Ing. Dietmar",,,"75,32","0,0","75,32",29.09.2021
,,,,61054778,"Hopp, Jonas",,,"65,33","0,0","65,33",28.11.2017
,,,,60489148,"Hopp, Oliver",,,"66,39","0,0","66,39",19.07.2021
,,,,61071647,"Hothum, Mathias",,,"28,69","1,33","28,69",15.02.2022
,,,,61071856,"Hu, Kaijun",,,"0,0","20,85","20,85",07.03.2022
,,,,40010787,UCB S.A.,Bruxelles,Belgien,"4,03","0,0","4,03",06.02.2018
,,,,60489913,"von Bohlen und Halbach, Dr. Friedrich",,,"28,69","2,53","28,69",17.03.2022
40001085,HeidelbergCement AG,Heidelberg,Deutschland,,,,,,,,
,,,,40020259,Artisan Partners Asset Management Inc.,Wilmington,Vereinigte Staaten von Amerika,"5,02","0,0","5,02",04.10.2021
,,,,40019295,Black Creek Investment Management Inc.,Toronto,Kanada,"4,01","0,0","4,01",21.03.2022
